X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES
-122.816013655821,40.6930051381646,7809,CA4069312281619990702,Extended,50450321998216,70450322000200,-970,125,354,625,40.693,-122.816,Wildfire,LOWDEN,-150,1999/07/02 00:00:00+00,1851
-120.869013152671,39.212005181013,7810,CA3919212088220150725,Extended,80440332015192,80440332016200,-970,50,259,500,39.212,-120.869,Wildfire,LOWELL,-150,2015/07/25 00:00:00+00,2633
-111.931011201022,35.9700054591861,7811,AZ3598111192720110820,Initial,70370352011236,50370352011300,-970,45,250,9999,35.97,-111.931,Wildfire,LOWER,-150,2011/08/20 00:00:00+00,2033
-89.5310054780818,30.2510054963973,7812,MS3024808954720160211,Initial,80220392016041,80220392016100,-970,50,350,9999,30.251,-89.531,Wildfire,LOWER BAY,-150,2016/02/11 00:00:00+00,599
-107.738012143588,48.3090071886987,7813,MT4829210785320171123,Initial,A12UYU20161030_30m,0,-970,80,600,9999,48.309,-107.738,Wildfire,LOWER BLACK COULEE,-150,2017/11/23 00:00:00+00,6803
-119.810014290839,46.8170058415334,7814,WA4683211990420160806,Initial,80450272016218,80440272016200,-970,50,320,9999,46.817,-119.81,Wildfire,LOWER CRAB CREEK,-150,2016/08/06 00:00:00+00,4688
-121.096014170415,45.2290056076597,7815,OR4522912109620100818,Initial,70450292010225,70450292010300,-970,100,350,9999,45.229,-121.096,Wildfire,LOWER DESCHUTES COMPLEX (DEVILS HALFACRE),-150,2010/08/18 00:00:00+00,1350
-120.857014185769,45.4980056490832,7816,OR4549812085720100819,Initial,50450282010217,70450282010200,-970,50,320,9999,45.498,-120.857,Wildfire,LOWER DESCHUTES COMPLEX (FALL CANYON),-150,2010/08/19 00:00:00+00,3711
-121.077014177187,45.278005612722,7817,OR4527812107720100818,Initial,70450292010225,70450292010300,-970,70,360,9999,45.278,-121.077,Wildfire,LOWER DESCHUTES COMPLEX (TYGH RIDGE),-150,2010/08/18 00:00:00+00,4904
-112.152011584935,39.1690058359905,7818,UT3917511218120160723,Extended,80380332015198,80380332017200,-970,50,270,520,39.169,-112.152,Wildfire,LOWER EBBS,-150,2016/07/23 00:00:00+00,5338
-116.130013839957,47.803006295382,7819,ID4779711617020150812,Extended,80420272015210,80420272016200,-970,70,321,600,47.803,-116.13,Wildfire,LOWER FLAT,-150,2015/08/12 00:00:00+00,9034
-85.4890046269998,35.5980067776404,7820,TN3559808548920090426,Initial,50200352006143,50200352009200,-970,120,479,860,35.598,-85.489,Wildfire,LOWER FORD RD,-150,2009/04/26 00:00:00+00,1108
-108.832011553864,43.8870066346177,7821,WY4388710883219990315,Initial,50370291996155,50370291999100,-970,105,325,9999,43.887,-108.832,Prescribed Fire,LOWER GRAS,-150,1999/03/15 00:00:00+00,5910
-110.503011880298,43.6610064664717,7822,WY4366111050320090923,Extended,50380302008195,50380302010200,-970,80,243,450,43.661,-110.503,Prescribed Fire,LOWER GROS VENTRE,-150,2009/09/23 00:00:00+00,3209
-110.545011890411,43.6680064635739,7823,WY4366811054520100930,Initial,50380302010200,50380302010300,-970,60,322,610,43.668,-110.545,Prescribed Fire,LOWER GROS VENTRE,-150,2010/09/30 00:00:00+00,3760
-121.751013706633,42.0830053310024,7824,OR4208312175119960826,Initial,50450311995240,50450311996200,-970,115,340,9999,42.083,-121.751,Wildfire,LOWER LK 2,-150,1996/08/26 00:00:00+00,1100
-145.845027568102,66.368002008843,7825,AK6636814584520040707,Extended,70690132001176,50690132005200,-970,130,410,725,66.368,-145.845,Wildfire,LOWER MOUTH,-150,2004/07/07 00:00:00+00,86397
-105.191010121517,39.4500063651949,7826,CO3943610521720120326,Extended,50330332010261,80330332013300,-970,70,267,500,39.45,-105.191,Wildfire,LOWER NORTH FORK FIRE,-150,2012/03/26 00:00:00+00,3436
-158.334023570936,62.481000160844,7827,AK6246315841120150623,Extended,80750162013259,80750162016300,-970,20,248,500,62.481,-158.334,Wildfire,LOWER REINDEER PEAK,-150,2015/06/23 00:00:00+00,47611
-110.456011892181,43.7940064845415,7828,WY4379411045619970508,Initial (SS),NULL,50380301997200,-9999,60,-9999,-9999,43.794,-110.456,Prescribed Fire,LOWER SPRD,-9999,1997/05/08 00:00:00+00,1484
-106.22500983061,33.8210054740022,7829,NM3381410620220120322,Initial (SS),NULL,70330372012100,0,25,-9999,-9999,33.821,-106.225,Prescribed Fire,LOWER TAYLOR RX LP11,0,2012/03/22 00:00:00+00,3967
-101.247008534349,31.3610052871348,7830,TX3136110124720090210,Initial,50290382008052,50290382009100,-970,-7,193,9999,31.361,-101.247,Wildfire,LOWER WEST HOLLOW,-150,2009/02/10 00:00:00+00,2027
-92.4650066149099,36.1260065666414,7831,AR3612609246520040310,Extended,50240352000219,50240352004200,-970,35,307,600,36.126,-92.465,Wildfire,LOWER WILD,-150,2004/03/10 00:00:00+00,10763
-92.4730066170731,36.1260065662521,7832,AR3614109250020130306,Initial,50240352010102,80240352013100,-970,110,325,9999,36.126,-92.473,Prescribed Fire,LOWER WILDERNESS RX,-150,2013/03/06 00:00:00+00,8699
-122.591013520837,39.9810051045341,7833,CA3998112259119840712,Initial,50450321984162,50450321984200,-970,100,331,600,39.981,-122.591,Wildfire,LOWERY,-150,1984/07/12 00:00:00+00,2868
-120.563012730418,35.9030049057772,7834,CA3590312056319850702,Extended,50430351984212,50430351986200,-970,140,265,450,35.903,-120.563,Wildfire,LOWES,-150,1985/07/02 00:00:00+00,2708
-112.012011563088,39.2200058521506,7835,UT3922011201220070820,Extended,50380332007176,50380332008200,-970,80,178,330,39.22,-112.012,Wildfire,LOWRYS,-150,2007/08/20 00:00:00+00,2785
-80.351002743974,26.4200048460431,7836,FL2642008035120070330,Extended (SS),NULL,50150422007300,-9999,700,-9999,-9999,26.42,-80.351,Prescribed Fire,LOXBURN1,-9999,2007/03/30 00:00:00+00,7264
-80.3780027531355,26.4660048569826,7837,FL2646608037820080126,Initial (SS),NULL,50150422008100,-9999,480,275,-9999,26.466,-80.378,Prescribed Fire,LOXBURN12,-9999,2008/01/26 00:00:00+00,7929
-80.4210027655869,26.462004855014,7838,FL2646208042120090312,Initial (SS),NULL,70150422009100,-9999,400,-9999,-9999,26.462,-80.421,Prescribed Fire,LOXBURN12,-9999,2009/03/12 00:00:00+00,4430
-80.4050027657159,26.6340048984585,7839,FL2663408040520090306,Initial (SS),NULL,70150422009100,-9999,200,-9999,-9999,26.634,-80.405,Prescribed Fire,LOXBURN22,-9999,2009/03/06 00:00:00+00,1069
-80.2900027254564,26.3950048411265,7840,FL2639508029020080425,Initial (SS),NULL,70150422008100,-9999,380,-9999,-9999,26.395,-80.29,Prescribed Fire,LOXBURN6,-9999,2008/04/25 00:00:00+00,3927
-80.2610027167857,26.3880048400143,7841,FL2638808026120090310,Initial (SS),NULL,70150422009100,-9999,380,-9999,-9999,26.388,-80.261,Prescribed Fire,LOXBURN6A,-9999,2009/03/10 00:00:00+00,3230
-104.231009270359,32.1100052911481,7842,NM3209910424820110213,Initial,50310382011042,50310382011100,-970,60,9999,9999,32.11,-104.231,Prescribed Fire,LP01 COTTONWOOD DRAW 4,-150,2011/02/13 00:00:00+00,1895
-112.080011619895,39.5730058880789,7843,UT3957311208019890709,Initial,50380321988204,50380321989200,-970,80,270,9999,39.573,-112.08,Wildfire,LTL SG VLY,-150,1989/07/09 00:00:00+00,1450
-81.0790029453525,26.0210047297051,7844,FL2602108107920070110,Initial,50150422006060,50150422007000,-970,80,270,500,26.021,-81.079,Prescribed Fire,LTLEDRST2,-150,2007/01/10 00:00:00+00,1544
-81.1440029644106,26.0270047297935,7845,FL2602708114420060216,Initial (SS),NULL,50150422006100,-9999,450,80,-100,26.027,-81.144,Prescribed Fire,LTTLEDEER1,-9999,2006/02/16 00:00:00+00,5211
-118.699012387449,35.4730049814272,7846,CA3547311869919940627,Initial,50410351992204,50410351994200,-970,120,231,400,35.473,-118.699,Wildfire,LUCAS COMPLEX,-150,1994/06/27 00:00:00+00,9130
-81.3170032081699,31.6370060717017,7847,GA3163708131720050406,Initial,50160382004142,50160382005100,-970,110,351,630,31.637,-81.317,Prescribed Fire,LUCAS FIELD RX,-150,2005/04/06 00:00:00+00,569
-103.710009238489,33.4430055384809,7848,NM3344310371019940218,Initial (SS),NULL,50310371994100,-9999,-170,-240,-9999,33.443,-103.71,Wildfire,LUCE,-9999,1994/02/18 00:00:00+00,4599
-104.935009504135,33.2620054492577,7849,NM3326210493519940702,Initial,50320371994178,50320371994200,-970,15,300,9999,33.262,-104.935,Wildfire,LUCKY,-150,1994/07/02 00:00:00+00,6423
-117.515012862926,41.1840056247048,7850,NV4123411748320140712,Initial,80420312013188,80420312014200,-970,40,9999,9999,41.184,-117.515,Wildfire,LUCKY,-150,2014/07/12 00:00:00+00,9507
-141.689025322697,64.2810028433836,7851,AK6428114168920040703,Extended,50660152003201,50640152005200,-970,130,383,675,64.281,-141.689,Wildfire,LUCKY CREEK,-150,2004/07/03 00:00:00+00,43371
-105.685009765797,34.5450056148455,7852,NM3454510568520060606,Initial,50330362005199,50330362006200,-970,90,182,330,34.545,-105.685,Wildfire,LUCY,-150,2006/06/06 00:00:00+00,2550
-120.752013776301,43.4390055196961,7853,OR4343912075220000622,Initial,70440301999188,70440302000200,-970,94,9999,9999,43.439,-120.752,Wildfire,LUG NUT,-150,2000/06/22 00:00:00+00,1481
-155.141014518028,19.3510034790127,7854,HI1935115514120030512,Extended (SS),NULL,70620472003300,-9999,250,0,-9999,19.351,-155.141,Wildfire,LUHI FIRE,-9999,2003/05/12 00:00:00+00,3479
-80.8560033203671,36.5430071579134,7855,NC3654908086820110214,Initial (SS),NULL,50170352011100,-9999,180,-115,-9999,36.543,-80.856,Wildfire,LUMBER PLANT,-9999,2011/02/14 00:00:00+00,779
-104.916009583551,34.416005635234,7856,NM3441610491620060415,Initial,70320362002128,50320362006100,-970,45,122,250,34.416,-104.916,Wildfire,LUMBRE,-150,2006/04/15 00:00:00+00,15598
-106.316010007885,35.7860057683466,7857,NM3578610631619970629,Initial,50330351995284,50330351997300,-970,5,180,9999,35.786,-106.316,Wildland Fire Use,LUMMIS,-150,1997/06/29 00:00:00+00,2137
-121.327013265831,39.5270051709968,7858,CA3951912133920150911,Extended,80440332015192,80440332016200,-970,50,286,550,39.527,-121.327,Wildfire,LUMPKIN,-150,2015/09/11 00:00:00+00,1137
-122.480013637535,40.9120051825969,7859,CA4091212248019990823,Extended,50450321998216,70450322000200,-970,100,345,625,40.912,-122.48,Wildfire,LUNCH,-150,1999/08/23 00:00:00+00,2039
-115.586013088669,44.6890061045397,7860,ID4468911558619890726,Extended,50420291988216,50420291990200,-970,200,293,460,44.689,-115.586,Wildfire,LUNCH CREEK,-150,1989/07/26 00:00:00+00,7443
-100.820009992912,46.1090075705365,7861,ND4610910082020060718,Initial,50320282006195,50320282006200,-970,100,261,470,46.109,-100.82,Wildfire,LUND,-150,2006/07/18 00:00:00+00,9425
-114.914012152577,39.4400056608631,7862,NV3944011491420060708,Extended,50400332005200,50400332006200,-970,150,296,500,39.44,-114.914,Wildland Fire Use,LUSETTI,-150,2006/07/08 00:00:00+00,2734
-97.1920078209388,35.6500062438176,7863,OK3562709719920120803,Extended,50270352011158,80270352013200,-970,60,275,9999,35.65,-97.192,Wildfire,LUTHER FIRE,-150,2012/08/03 00:00:00+00,1983
-96.8410073867151,29.9780051903934,7864,TX3000209683620110904,Initial,50260392010308,70260392011300,-970,160,320,540,29.978,-96.841,Wildfire,LUTHERHILL,-150,2011/09/04 00:00:00+00,2215
-113.666013000446,46.1860064169806,7865,MT4620711367720110806,Extended,50410282010205,70410282012200,-970,50,286,550,46.186,-113.666,Wildfire,LUTZ,-150,2011/08/06 00:00:00+00,2398
-118.070013405165,43.9170058073382,7866,OR4391711807019860810,Extended,50430291985198,50430291987200,-970,100,170,300,43.917,-118.07,Wildfire,LWR BEULAH,-150,1986/08/10 00:00:00+00,1334
-102.430010881425,48.596007718172,7867,ND4860410241920160517,Initial,80340262015138,80340262016100,-970,50,9999,9999,48.596,-102.43,Prescribed Fire,LWR WUI RX FESCUE 2016,-150,2016/05/17 00:00:00+00,1802
-81.054002923506,25.4610045888473,7868,FL2546108105420050717,Initial (SS),NULL,50150422005300,-9999,530,-9999,-9999,25.461,-81.054,Prescribed Fire,LYGODIUM LAKE,-9999,2005/07/17 00:00:00+00,5211
-108.719010203764,31.386004975981,7869,NM3138610871919940612,Initial,50340381993269,50340381994200,-970,160,211,335,31.386,-108.719,Wildfire,LYNCH,-150,1994/06/12 00:00:00+00,16204
-77.9120024116769,36.2270071998013,7870,NC3622707791220080210,Initial,50150352007063,50150352008100,-970,60,289,550,36.227,-77.912,Wildfire,LYNCH ROAD,-150,2008/02/10 00:00:00+00,1824
-113.666012254377,41.918006016949,7871,UT4191811366619960802,Extended,50390311995198,50390311997200,-970,85,177,325,41.918,-113.666,Wildfire,LYNN,-150,1996/08/02 00:00:00+00,2618
-152.854025057959,63.8850009593703,7872,AK6388515285420020802,Initial,70720152000259,70720152002300,-970,110,303,540,63.885,-152.854,Wildfire,LYNX CREEK,-150,2002/08/02 00:00:00+00,8530
-119.443012908079,39.1020052819559,7873,NV3910511945620170822,Initial,80430332016236,80430332017200,-970,50,300,580,39.102,-119.443,Wildfire,LYONS,-150,2017/08/22 00:00:00+00,1844
-117.156013243327,43.9300058937586,7874,OR4394511718320120806,Initial,50420292011231,70420292012200,-970,10,210,9999,43.93,-117.156,Wildfire,LYTLE,-150,2012/08/06 00:00:00+00,5566
-117.554012089524,34.2850049212267,7875,CA3428511755419840528,Extended,50400361984083,50400361985100,-970,75,268,500,34.285,-117.554,Wildfire,LYTLE,-150,1984/05/28 00:00:00+00,2442
-95.0650072792819,35.7540063699307,7876,OK3574009506320160227,Initial,80260352016053,80260352016100,-970,50,9999,9999,35.754,-95.065,Wildfire,M and M,-150,2016/02/27 00:00:00+00,1823
-156.55301445298,20.7980034352294,7877,HI2081715650820160702,Initial,80630462016168,80630462016200,-970,50,450,9999,20.798,-156.553,Wildfire,MAALAEA,-150,2016/07/02 00:00:00+00,6023
-111.809012013181,42.781006262173,7878,ID4277311180620130805,Initial,80390302013215,80390302013200,-970,26,222,450,42.781,-111.809,Wildfire,MABEY,-150,2013/08/05 00:00:00+00,1183
-113.758012465199,43.1490061310098,7879,ID4312211375620160807,Initial,80400302016215,80400302016200,-970,40,280,9999,43.149,-113.758,Wildfire,MAC RAE,-150,2016/08/07 00:00:00+00,6398
-100.595009982549,46.3910076237567,7880,ND4639110059520000325,Initial (SS),NULL,70320282000100,-9999,150,-9999,-9999,46.391,-100.595,Wildfire,MAC2,-9999,2000/03/25 00:00:00+00,1018
-83.159004042835,37.1190071831145,7881,KY3711908315920051104,Initial (SS),NULL,50190342006000,-9999,210,-9999,-9999,37.119,-83.159,Wildfire,MACES CR.  1,-9999,2005/11/04 00:00:00+00,1647
-89.120005404179,31.1070056957016,7882,MS3110708912019871204,Initial,50210381987002,50210381988000,-970,85,283,520,31.107,-89.12,Wildfire,MACHINE GUN,-150,1987/12/04 00:00:00+00,5601
-112.055011728077,40.4560059903533,7883,UT4045611205520100919,Initial,50380322009261,70380322010300,-970,70,293,550,40.456,-112.055,Wildfire,MACHINE GUN,-150,2010/09/19 00:00:00+00,4076
-110.472010606497,32.0870050032163,7884,AZ3208711047219940629,Initial,50350381990236,50350381994200,-970,140,217,360,32.087,-110.472,Wildfire,MACK,-150,1994/06/29 00:00:00+00,1133
-109.139011066903,40.0270061598813,7885,UT4001210915820170616,Initial,80360322016171,80360322017200,-970,50,350,9999,40.027,-109.139,Wildfire,MACK SHAFT,-150,2017/06/16 00:00:00+00,2562
-113.970012368183,42.2760060272384,7886,ID4227611397019860625,Initial,50390311985186,50390311986200,-970,70,225,9999,42.276,-113.97,Wildfire,MACKEY,-150,1986/06/25 00:00:00+00,3965
-85.2330054898043,46.0980086815281,7887,MI4609808523319990505,Initial,50220281997164,50220281999200,-970,50,356,680,46.098,-85.233,Wildfire,MACKINAC3,-150,1999/05/05 00:00:00+00,741
-80.4650027654714,25.984004733737,7888,FL2599008048420140627,Initial (SS),NULL,80150422014200,0,370,-9999,-9999,25.984,-80.465,Wildfire,MACKS CAMP NORTH,0,2014/06/27 00:00:00+00,2886
-99.0910081078967,32.9540056689181,7889,TX3295409909120090409,Initial (SS),NULL,50280372009100,-9999,-89,-325,-9999,32.954,-99.091,Wildfire,MACLAMORE,-9999,2009/04/09 00:00:00+00,4207
-85.8720045546319,32.3180060718138,7890,AL3231808587220040407,Initial,50200382003103,50200382004100,-970,20,258,520,32.318,-85.872,Wildfire,MACON SE,-150,2004/04/07 00:00:00+00,886
-101.198008462099,30.2020050763303,7891,TX3020210119820080314,Initial,50290392006142,50290392008200,-970,0,132,300,30.202,-101.198,Wildfire,MACY,-150,2008/03/14 00:00:00+00,4922
-95.5950073424375,34.7190061543437,7892,OK3471909559520040315,Initial (SS),NULL,50270362004100,-9999,160,-82,-210,34.719,-95.595,Wildfire,MAD CAT,-9999,2004/03/15 00:00:00+00,3093
-106.775010628268,40.6650064145673,7893,CO4066510677520010708,Extended,50350322001186,70350322002200,-970,80,194,360,40.665,-106.775,Wildfire,MAD CREEK,-150,2001/07/08 00:00:00+00,1435
-123.2270136476,40.2120050690685,7894,CA4021212322720080621,Extended,50450322007193,50450322009200,-970,90,322,590,40.212,-123.227,Wildfire,MAD RIVER COMPLEX (BONANZA),-150,2008/06/21 00:00:00+00,1503
-123.294013644621,40.1210050569736,7895,CA4012112329420080621,Extended,50450322007193,50450322009200,-970,90,306,560,40.121,-123.294,Wildfire,MAD RIVER COMPLEX (TRAVIS),-150,2008/06/21 00:00:00+00,1103
-120.248013137535,39.8500052839564,7896,CA3985012024819960725,Extended,50430321996165,50430321997200,-970,100,264,475,39.85,-120.248,Wildfire,MADALANNA,-150,1996/07/25 00:00:00+00,4495
-103.280009091374,32.7210054376755,7897,NM3272110328019930601,Extended (SS),NULL,50310371993200,-9999,-50,-180,-9999,32.721,-103.28,Wildfire,MADDOX 2,-9999,1993/06/01 00:00:00+00,8274
-81.7140036568849,37.8070073815097,7898,WV3780708171419871115,Initial (SS),NULL,50180341987300,-9999,270,-130,-9999,37.807,-81.714,Wildfire,MADISON,-9999,1987/11/15 00:00:00+00,3869
-111.151012198124,44.7130065168476,7899,MT4471311115120070627,Extended,50380292006221,50380292008200,-970,150,377,650,44.713,-111.151,Wildfire,MADISON ARM,-150,2007/06/27 00:00:00+00,3564
-96.033009074412,48.3240082368829,7900,MN4832409603320070816,Initial,50290262006238,50290262007200,-970,200,9999,9999,48.324,-96.033,Prescribed Fire,MADSEN,-150,2007/08/16 00:00:00+00,1759
-96.0310090742031,48.3260082372932,7901,MN4832609603120090901,Initial (SS),NULL,50300262009300,-9999,550,-9999,-9999,48.326,-96.031,Prescribed Fire,MADSEN,-9999,2009/09/01 00:00:00+00,1955
-104.688009630202,35.6400058389727,7902,NM3564010468820051201,Initial (SS),NULL,50320352006000,-9999,-115,-9999,-9999,35.64,-104.688,Wildfire,MAES,-9999,2005/12/01 00:00:00+00,1349
-112.832011950861,40.9530059840469,7903,UT4095311283220010803,Initial,70390322000220,70390322001200,-970,130,224,380,40.953,-112.832,Wildfire,MAG CORP,-150,2001/08/03 00:00:00+00,1604
-109.674010525582,33.2850052174667,7904,AZ3330810964820111010,Initial,50350372011262,50350372011300,-970,100,223,400,33.285,-109.674,Wildfire,MAGGIE,-150,2011/10/10 00:00:00+00,3632
-108.857012403392,48.2990070781312,7905,MT4829910885720060729,Initial,50380262005170,50380262006200,-970,110,9999,9999,48.299,-108.857,Wildfire,MAGGIE,-150,2006/07/29 00:00:00+00,8190
-116.130012581746,40.9620057186254,7906,NV4095411619220160901,Initial,80410322016238,80410322016300,-970,50,308,590,40.962,-116.13,Wildfire,MAGGIE,-150,2016/09/01 00:00:00+00,9670
-112.15901109012,34.16200520892,7907,AZ3415111216320170618,Initial,80370362017164,80370362017200,-970,50,300,9999,34.162,-112.159,Wildfire,MAGGIE,-150,2017/06/18 00:00:00+00,1498
-118.506012437513,36.3230050816019,7908,CA3632311850620060709,Extended,50420352005214,50420352007200,-970,110,270,480,36.323,-118.506,Wildland Fire Use,MAGGIE,-150,2006/07/09 00:00:00+00,3721
-116.10501256099,40.8480057096824,7909,NV4084811610520010704,Initial,70410322000250,50410322001200,-970,140,319,550,40.848,-116.105,Wildfire,MAGGIE CREEK,-150,2001/07/04 00:00:00+00,12814
-118.622012279605,34.4040048727024,7910,CA3440411862220071022,Extended,50410362006194,50410362008200,-970,75,241,450,34.404,-118.622,Wildfire,MAGIC,-150,2007/10/22 00:00:00+00,2678
-115.025012635245,42.6810059755799,7911,ID4268111502520050622,Initial,50410302005143,50410302005200,-970,170,347,580,42.681,-115.025,Wildfire,MAGIC WATERS,-150,2005/06/22 00:00:00+00,5269
-115.099012638949,42.6160059630241,7912,ID4261611509919850619,Extended,50410301984198,50410301985200,-970,60,350,9999,42.616,-115.099,Wildfire,MAGIC WTR,-150,1985/06/19 00:00:00+00,3619
